2.0,2.0,2.0,0.0,8.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,4.0,6.0,8.0,2.0,0.0,6.0,6.0,12.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
4.88,4.88,0.0,2.44,12.2,0.0,4.88,2.44,7.32,0.0,0.0,7.32,0.0,4.88,4.88,0.0,0.0,0.0,7.32,9.76,0.0,2.44,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.08,4.17,2.08,0.0,12.5,0.0,2.08,2.08,10.42,0.0,0.0,10.42,2.08,2.08,4.17,0.0,0.0,6.25,6.25,10.42,2.08,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0
4.29,0.0,1.43,1.43,14.29,1.43,1.43,2.86,7.14,0.0,0.0,4.29,4.29,5.71,7.14,0.0,0.0,4.29,5.71,5.71,4.29,1.43,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.33,4.17,6.25,2.08,10.42,2.08,0.0,2.08,2.08,0.0,0.0,4.17,0.0,6.25,4.17,2.08,2.08,2.08,4.17,8.33,8.33,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.75,0.0,0.0,3.28,11.48,3.28,0.0,0.0,8.2,0.0,0.0,6.56,1.64,3.28,1.64,0.0,0.0,6.56,8.2,1.64,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.39,0.0,4.17,2.78,12.5,1.39,0.0,8.33,13.89,0.0,0.0,2.78,1.39,4.17,2.78,2.78,0.0,2.78,11.11,6.94,4.17,0.0,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.71,0.0,5.71,5.71,14.29,0.0,2.86,8.57,2.86,0.0,0.0,2.86,5.71,5.71,5.71,2.86,0.0,8.57,0.0,2.86,2.86,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0
6.67,1.11,4.44,1.11,12.22,1.11,0.0,4.44,7.78,0.0,0.0,4.44,1.11,6.67,4.44,5.56,0.0,5.56,3.33,8.89,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.14,1.79,3.57,5.36,7.14,1.79,1.79,0.0,8.93,0.0,1.79,1.79,3.57,7.14,1.79,1.79,0.0,5.36,1.79,7.14,7.14,0.0,1.79,0.0,1.79,0.0,0.0,0.0,0.0,0.0
3.57,1.79,5.36,1.79,10.71,5.36,1.79,5.36,7.14,0.0,1.79,3.57,3.57,10.71,5.36,0.0,0.0,5.36,5.36,3.57,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.06,1.06,5.32,3.19,15.96,1.06,0.0,4.26,7.45,1.06,0.0,0.0,0.0,8.51,10.64,2.13,0.0,5.32,4.26,6.38,2.13,2.13,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0
3.23,0.0,1.61,1.61,14.52,0.0,1.61,1.61,9.68,0.0,0.0,6.45,1.61,3.23,4.84,1.61,0.0,6.45,6.45,4.84,1.61,3.23,4.84,3.23,1.61,0.0,0.0,0.0,0.0,0.0
