1.92,1.92,0.0,0.0,11.54,0.0,0.0,1.92,3.85,1.92,0.0,0.0,5.77,5.77,11.54,1.92,0.0,3.85,5.77,11.54,3.85,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0
19.57,2.17,0.0,4.35,8.7,0.0,0.0,2.17,4.35,0.0,0.0,2.17,0.0,2.17,2.17,0.0,0.0,4.35,10.87,8.7,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.14,2.38,7.14,0.0,4.76,0.0,0.0,0.0,4.76,0.0,0.0,2.38,2.38,0.0,16.67,4.76,0.0,7.14,7.14,2.38,7.14,0.0,0.0,0.0,0.0,2.38,0.0,0.0,2.38,0.0
7.94,0.0,1.59,1.59,9.52,1.59,0.0,1.59,1.59,0.0,0.0,3.17,7.94,4.76,11.11,1.59,0.0,6.35,3.17,1.59,7.94,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.2,0.0,2.44,0.0,9.76,2.44,0.0,0.0,7.32,0.0,0.0,2.44,2.44,4.88,4.88,0.0,2.44,4.88,4.88,7.32,4.88,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44
15.38,3.08,0.0,9.23,7.69,0.0,0.0,0.0,3.08,0.0,0.0,0.0,10.77,0.0,3.08,0.0,3.08,1.54,4.62,0.0,12.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,5.36,3.57,8.93,0.0,1.79,0.0,10.71,1.79,0.0,1.79,5.36,5.36,7.14,1.79,1.79,1.79,10.71,1.79,8.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.63,0.0,2.63,5.26,15.79,0.0,5.26,0.0,5.26,0.0,0.0,2.63,5.26,5.26,7.89,2.63,0.0,7.89,2.63,2.63,5.26,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4,0.0,3.3,4.4,7.69,2.2,0.0,0.0,7.69,0.0,0.0,1.1,3.3,4.4,13.19,6.59,0.0,7.69,4.4,5.49,2.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.02,0.0,5.26,1.75,10.53,1.75,1.75,1.75,1.75,0.0,0.0,5.26,8.77,7.02,14.04,1.75,0.0,0.0,3.51,3.51,1.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.55,0.0,5.66,1.89,13.21,1.89,0.0,1.89,5.66,0.0,0.0,1.89,3.77,3.77,3.77,1.89,0.0,5.66,9.43,1.89,1.89,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.64,1.06,3.19,6.38,8.51,0.0,1.06,1.06,6.38,1.06,0.0,1.06,3.19,5.32,6.38,2.13,0.0,4.26,10.64,3.19,3.19,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06
15.38,0.0,0.0,1.54,7.69,0.0,3.08,0.0,4.62,0.0,0.0,1.54,3.08,4.62,9.23,0.0,0.0,10.77,9.23,4.62,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.38,0.0,0.0,3.85,3.85,1.92,1.92,0.0,3.85,0.0,0.0,1.92,3.85,3.85,7.69,1.92,0.0,9.62,5.77,0.0,1.92,0.0,0.0,0.0,0.0,3.85,0.0,0.0,3.85,0.0
8.51,0.0,2.13,4.26,14.89,2.13,2.13,0.0,10.64,0.0,0.0,2.13,2.13,0.0,6.38,2.13,0.0,8.51,6.38,10.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.23,0.0,2.41,3.61,9.64,0.0,1.2,0.0,6.02,0.0,0.0,3.61,2.41,4.82,8.43,2.41,3.61,8.43,6.02,2.41,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2
2.63,5.26,2.63,0.0,10.53,0.0,0.0,0.0,5.26,0.0,0.0,2.63,5.26,0.0,10.53,0.0,2.63,2.63,15.79,5.26,5.26,2.63,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0
